longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
0.6042780889506889,-0.6989769614850104,0.10855789957048975,-0.5768327616620906,-0.5241665478278646,-0.7024006910276634,-0.4693649483480959,-0.09944036916649394,295200.0,False,False,False,False
0.5992868955674179,-0.6989769614850104,-1.6386529261482343,0.7987749004801368,2.425701650827696,0.6292491691464704,2.384490419708632,-0.1578320001959592,197900.0,False,False,False,False
0.5992868955674179,-0.6989769614850104,-0.606210165496261,0.9305696465536436,1.4788010786124355,0.43157549871638035,1.5552767151495277,-0.03820550272170767,367700.0,False,False,False,False
0.594295702184154,-0.6989769614850104,1.0615819863261575,-0.6331201011309842,-0.7424995118474235,-0.8232993198174953,-0.7204832942082663,2.0218765132015175,386700.0,False,False,False,False
0.589304508800883,-0.6989769614850104,-0.7650475132888723,1.1163636288656011,1.1774066608897835,0.525999975216468,1.2047573573863732,0.8935859258882528,309200.0,False,False,False,False
0.589304508800883,-0.694295960883581,0.5850699429483236,0.027226491174815654,0.41561447121284484,-0.45883848996201665,0.4173967104706307,-0.39834865532904973,373500.0,False,False,False,False
0.6092692823339598,-0.7036579620864397,0.8233259646372405,-0.4697495304773663,-0.6167207390970255,-0.8065323567006573,-0.5792292246619204,0.2433274559027746,385900.0,False,False,False,False
0.6142604757172238,-0.7083389626878723,0.9821633124298519,0.28395167363050083,0.33492620190126876,-0.16585787128884735,0.3624645723137184,0.1949924538423155,409600.0,False,False,False,False
0.6042780889506889,-0.7036579620864397,0.5850699429483236,1.9377926885945758,1.5238915820512573,0.6980819650998055,1.6494460948470915,2.2002105567513808,495600.0,False,False,False,False
0.5992868955674179,-0.6989769614850104,-0.44737281770364973,-0.34481909409518796,-0.06139559148206076,-0.5744422882938998,-0.05606600411989885,-0.19037124994907884,396400.0,False,False,False,False
0.5992868955674179,-0.7036579620864397,-0.05027944822212153,0.7553009391017231,0.21152061354238771,0.06446725363192728,0.3023008019513859,2.4728452415760622,500001.0,False,False,False,False
0.589304508800883,-0.6989769614850104,0.4262325951557123,0.9095190968335696,0.5769910098359969,0.12977016261329635,0.5743456766332372,1.412213126645902,500001.0,False,False,False,False
0.594295702184154,-0.6989769614850104,0.9027446385335461,-0.3072942011159256,-0.4363587253417378,-0.6697492365369789,-0.37257975254782194,1.1670103983283007,483800.0,False,False,False,False
0.584313315417612,-0.7036579620864397,0.26739524736310105,2.5743430073037703,1.4669351566548507,1.1357879496235763,1.636367014333541,3.5205248396142035,500001.0,False,False,False,False
0.584313315417612,-0.6989769614850104,1.8557687252892139,-0.4308517755598383,-0.6096011859224747,-0.7324047302893735,-0.615850650099862,1.1565852018054565,399300.0,False,False,False,False
0.584313315417612,-0.6989769614850104,1.2998380080150744,-1.0156909612610248,-1.0652525890937277,-1.0924532014298949,-1.0762342841768409,0.666864227770239,360700.0,False,False,False,False
0.5793221220343482,-0.6989769614850104,0.3468139212594067,-0.8504899080230527,-0.9371006319518128,-1.0297977076775002,-0.9663700078630164,0.9829372314401039,497600.0,False,False,False,False
0.5743309286510772,-0.6989769614850104,-0.12969812211842718,0.6193876072134192,0.8404144772943777,-0.007012957550382091,0.7862267809527559,0.09095109864463871,500001.0,False,False,False,False
0.5743309286510772,-0.7036579620864397,0.7439072907409349,0.5461683038392487,-0.0471564851329591,-0.11732192542431631,0.04333500778308525,4.691937830726506,500001.0,False,False,False,False
0.6741547963164471,-0.6989769614850104,1.8557687252892139,-0.15490652596843335,-0.31295313698285676,-0.19586191055055746,-0.29410526946651866,0.8729461428733291,274600.0,False,False,False,False
0.6741547963164471,-0.6989769614850104,1.8557687252892139,-0.5713413139090278,-0.6333330298376441,-0.6088586862705672,-0.6812460526676146,-0.0688492621979463,247700.0,False,False,False,False
0.684137183082982,-0.6989769614850104,1.8557687252892139,0.5324396844565917,0.25661111698120964,0.36803753322099425,0.3153798824649365,0.8852141771653628,293900.0,False,False,False,False
0.689128376466253,-0.6989769614850104,1.37925668191138,-0.11417828846655104,-0.1183520168784674,-0.2152762888963699,-0.11361395837952122,-0.13971953755020994,257900.0,False,False,False,False
0.689128376466253,-0.6989769614850104,0.7439072907409349,-0.3709034709222362,-0.5645106824836528,-0.5576753251770618,-0.5295287187104284,0.7503184524606831,291500.0,False,False,False,False
0.6691636029331761,-0.6989769614850104,0.8233259646372405,-1.0797578517134239,-1.0652525890937277,-1.0968655601448523,-1.0683868358687105,-0.7768148806129055,175000.0,False,False,False,False
0.6741547963164471,-0.6989769614850104,1.6969313774966026,0.46699993206592694,0.4037485492552601,0.2647883392909918,0.3781594689299791,0.8816338066423661,258100.0,False,False,False,False
0.6741547963164471,-0.7036579620864397,0.505651269052018,0.1585636166022339,-0.028171010000823556,0.16683397581893825,0.11396204255625816,1.0047353696242323,272400.0,False,False,False,False
0.684137183082982,-0.6989769614850104,1.8557687252892139,-0.25009162035485494,-0.17056207349184016,-0.1817423626626939,-0.2862578211583883,0.115697777259471,204200.0,False,False,False,False
0.6791459896997181,-0.6989769614850104,1.2204193341187688,-0.43725846460507817,-0.3105799525913398,-0.2823441413637219,-0.29410526946651866,-0.34169455705339175,186500.0,False,False,False,False
0.6791459896997181,-0.6989769614850104,-0.28853546991103846,-0.3333785779429738,0.21389379793390464,-0.01142531626533946,0.23167376717821303,-0.8658502711186093,189800.0,False,False,False,False
0.684137183082982,-0.6989769614850104,1.7763500513929082,-0.31827709662205117,-0.37940229994533115,-0.364414013461929,-0.3359583271098804,0.0349288304612745,217000.0,False,False,False,False
0.689128376466253,-0.6989769614850104,1.4586753558076857,-0.05102663930632902,-0.035290563175374386,0.07858680151979086,-0.003749682065696691,0.24469642110274364,209200.0,False,False,False,False
0.689128376466253,-0.7036579620864397,1.8557687252892139,-0.28578603074976305,-0.1895475486239757,-0.09790754707850388,-0.1711619126391436,0.028347266999882922,180400.0,False,False,False,False
0.684137183082982,-0.7036579620864397,1.8557687252892139,-0.27526075588972604,-0.18717436423245876,1.0272439252356251,-0.16069864822830318,-0.17705016550322242,193600.0,False,False,False,False
0.6791459896997181,-0.7036579620864397,1.8557687252892139,-0.07848387807164293,0.1735496632781166,0.007106590337481489,0.18458907732943108,-0.3270571599152571,214200.0,False,False,False,False
0.6741547963164471,-0.7036579620864397,1.4586753558076857,-0.4811900466295804,-0.2797285555016195,-0.4200097332703918,-0.34903740762343094,-0.6114860064627514,173800.0,False,False,False,False
0.6741547963164471,-0.7036579620864397,1.8557687252892139,-0.8445408396239014,-0.8635319158147876,-0.815357074130572,-0.882663892576293,-0.27219324690109764,178100.0,False,False,False,False
0.6941195698495168,-0.7036579620864397,1.8557687252892139,-0.18693997119463293,-0.14920341396818765,-0.1005549623074783,-0.12407722279036165,-0.17747138556475142,182100.0,False,False,False,False
0.6941195698495168,-0.7083389626878723,1.8557687252892139,-0.7118308522582174,-0.5384056541769664,-0.45972096170500815,-0.56615014414837,-1.0263351145611794,165100.0,False,False,False,False
0.6941195698495168,-0.7083389626878723,1.2998380080150744,-0.10960208200566539,-0.1183520168784674,0.12712274738432192,-0.07437671683886961,0.1784069139196088,167900.0,False,False,False,False
0.6991107632327879,-0.7083389626878723,0.505651269052018,-0.03134895152452071,0.31831391116065016,0.2391966587442391,0.27614264092428487,-0.5032324506497843,169200.0,False,False,False,False
0.6941195698495168,-0.7083389626878723,0.029139225674184116,0.0015997349938559932,0.47257089660925145,0.326561361300395,0.40693344605979026,-0.7909257526741287,173400.0,False,False,False,False
0.6991107632327879,-0.7083389626878723,0.10855789957048975,0.3384085305150401,0.43222676195346343,0.4986433511837324,0.5900405732494978,-0.04731438655227353,232000.0,False,False,False,False
0.689128376466253,-0.7036579620864397,1.6969313774966026,-0.6074933449500245,-0.5597643137006189,-0.4782528683078291,-0.5399919831212688,-0.3909246517446001,198000.0,False,False,False,False
0.689128376466253,-0.7083389626878723,1.8557687252892139,-0.8957943519858207,-0.9632056602584992,-0.8312415655044185,-0.8800480764735829,0.19125412579624498,162500.0,False,False,False,False
0.689128376466253,-0.7083389626878723,0.9821633124298519,-0.020823676664483707,0.3420457550758196,0.8304527265485265,0.21859468666466247,-0.8235176549349393,146400.0,False,False,False,False
0.689128376466253,-0.7083389626878723,1.2204193341187688,-0.6486792030979953,-0.5075542570872461,-0.3432346916301336,-0.5687659602510801,0.0897927434754337,170600.0,False,False,False,False
0.689128376466253,-0.7083389626878723,0.5850699429483236,0.08992051968894911,0.43222676195346343,0.6380738865763852,0.5481875156061361,-0.6160141221241887,172100.0,False,False,False,False
0.684137183082982,-0.7036579620864397,0.10855789957048975,0.3352051859924201,0.6790379386712255,0.5357071643893743,0.7731477004392053,0.07057457816817093,196400.0,False,False,False,False
0.684137183082982,-0.7036579620864397,1.6969313774966026,0.13385210171345138,0.11896642227322693,0.4465775183472354,0.1950523417402715,-0.2776691077009754,173600.0,False,False,False,False
0.684137183082982,-0.7083389626878723,1.8557687252892139,-0.48347814986002324,-0.2654894491525179,0.03269827088423423,-0.24440476351502663,-0.28356618856238225,167600.0,False,False,False,False
0.684137183082982,-0.7083389626878723,0.9821633124298519,-0.3333785779429738,-0.08275425100571325,0.11653308646842424,-0.12146140668765155,-0.501126350342139,162000.0,False,False,False,False
0.6791459896997181,-0.7083389626878723,1.8557687252892139,-0.4789019433991376,-0.4221196189926361,-0.2629297630179095,-0.4667491322453858,-0.2151705810716019,173900.0,False,False,False,False
0.6791459896997181,-0.7083389626878723,0.9821633124298519,-0.3352090605273281,-0.05664922269902688,0.21272250645449486,-0.003749682065696691,-0.09828201399728917,175800.0,False,False,False,False
0.6791459896997181,-0.7083389626878723,1.8557687252892139,-0.611154310118733,-0.35329727163864477,-0.2082165149524381,-0.3621164881369815,-0.7146322690296787,190000.0,False,False,False,False
0.684137183082982,-0.7130199632893017,1.8557687252892139,-0.8962519726319093,-0.8659051002063045,-0.5594402686630446,-0.8198843061112504,0.10074446507518933,171300.0,False,False,False,False
0.684137183082982,-0.7130199632893017,1.37925668191138,0.46791517335810406,1.2580949302013598,2.40742973127429,1.2910792887758067,-0.7108412884759171,162900.0,False,False,False,False
0.684137183082982,-0.7130199632893017,1.8557687252892139,-0.3365819224655938,-0.0305441943923405,0.3803921376228749,-0.050834371914478635,-0.4586884291430867,156400.0,False,False,False,False
0.684137183082982,-0.7083389626878723,1.2204193341187688,-0.49034245955135175,-0.3319386121149923,0.06623219711791023,-0.24178894741231652,-0.557411881063959,155600.0,False,False,False,False
0.689128376466253,-0.7083389626878723,1.37925668191138,0.3434423576220143,0.6695452011051578,1.2425670305255447,0.8202323902879873,-0.4655332551429338,176900.0,False,False,False,False
0.689128376466253,-0.7130199632893017,0.9027446385335461,-0.6271710327318328,-0.45059783169083945,-0.34676457860209947,-0.48244402886164645,-0.8974417757332885,150000.0,False,False,False,False
0.689128376466253,-0.7083389626878723,0.505651269052018,-0.05148425995241759,0.5010491093074548,0.9372318074504948,0.4697130325248329,-0.7255313381217431,167700.0,False,False,False,False
0.6941195698495168,-0.7130199632893017,0.3468139212594067,-0.5095625266870715,-0.3485509028556109,-0.5929741948967207,-0.5269129026077183,-0.6381808278621552,183800.0,False,False,False,False
0.6941195698495168,-0.7130199632893017,1.2204193341187688,-0.5905613810447475,-0.3319386121149923,-0.194979438807566,-0.40658536188305333,-0.775445915412936,152200.0,False,False,False,False
0.689128376466253,-0.7130199632893017,0.7439072907409349,-0.6765940625093978,-0.5431520229600002,-0.32999761548526146,-0.46413331614267567,-0.8346273340577682,169300.0,False,False,False,False
0.689128376466253,-0.7130199632893017,-0.20911679601473282,-0.45693615238688645,-0.19192073301549264,-0.2382205542141482,-0.16331446433101326,-0.23612627913267242,143800.0,False,False,False,False
0.689128376466253,-0.717700963890731,1.0615819863261575,-0.484851011798289,-0.3770291155538142,-0.09526013184952947,-0.31764761439090966,-0.34701246033019606,153900.0,False,False,False,False
0.684137183082982,-0.7130199632893017,0.5850699429483236,-0.5470874196663339,-0.00918553486868801,0.3389159657022756,0.0014819501397235252,-0.8908075597642059,185700.0,False,False,False,False
0.684137183082982,-0.7130199632893017,0.6644886168446292,-0.2729726526592832,0.1735496632781166,0.24096160223022203,0.11919367476167839,-1.0191743735151855,166300.0,False,False,False,False
0.684137183082982,-0.717700963890731,0.10855789957048975,0.46059324302068705,1.5642357167070453,2.56892206024173,1.7357680262365252,-0.9483567506706131,154500.0,False,False,False,False
0.6791459896997181,-0.7130199632893017,0.26739524736310105,0.05605659187839527,-0.09224698857178103,0.20831014773953752,0.0878038815291571,0.26854800708682647,228200.0,False,False,False,False
0.6791459896997181,-0.717700963890731,0.9027446385335461,-0.4358856026668125,-0.5265397322193817,-0.5559103816910788,-0.44320678732099483,0.7377345031225029,218300.0,False,False,False,False
0.6791459896997181,-0.717700963890731,1.4586753558076857,1.1168212495116898,1.7398513616792992,1.6970399781661538,1.586666508382049,-0.43883843374353,186800.0,False,False,False,False
0.6741547963164471,-0.717700963890731,0.505651269052018,0.6253366756125706,0.5936033005766156,1.200208386861954,0.692057401255192,0.13170413959757474,252100.0,False,False,False,False
0.6691636029331761,-0.717700963890731,0.7439072907409349,-0.7255594716408743,-0.6855430864510168,-0.5523804947191129,-0.7074042136947157,-0.6103276512935464,143800.0,False,False,False,False
0.6691636029331761,-0.717700963890731,1.37925668191138,-0.07024670644204876,0.11659323788170999,0.6142471495156154,0.14012020358335925,-0.8384183146115297,152900.0,False,False,False,False
0.6791459896997181,-0.717700963890731,0.5850699429483236,-0.2912774785028258,-0.011558719260204953,-0.1685052865178218,0.0930355137345773,-0.06711172944413904,241700.0,False,False,False,False
0.6791459896997181,-0.7223819644921603,0.4262325951557123,-0.44686849817293806,-0.29871403063375507,0.22331216737039256,-0.3071843499800692,-0.579367976771161,148200.0,False,False,False,False
0.6741547963164471,-0.717700963890731,0.3468139212594067,-0.33566668117341664,-0.3604168248131956,-0.20998145843842106,-0.4170486262938938,0.09253067387537273,196600.0,False,False,False,False
0.6691636029331761,-0.717700963890731,0.9821633124298519,-0.5873580365221276,-0.3770291155538142,0.09800117986560329,-0.21824660248792555,-0.896388725579466,157000.0,False,False,False,False
0.6741547963164471,-0.7223819644921603,1.0615819863261575,-0.425817948452864,-0.1183520168784674,0.45540223577715017,-0.1371563033039122,-0.7107359834605349,149700.0,False,False,False,False
0.6741547963164471,-0.7223819644921603,0.5850699429483236,-0.5534941087115738,-0.29159447745920425,0.36186023102005394,-0.23394149910418618,-0.7324814691369724,138900.0,False,False,False,False
0.6741547963164471,-0.7223819644921603,1.2998380080150744,-0.7159494380730145,-0.6238402922715763,-0.37853356134979255,-0.6707827882567742,-0.5537788580332709,165000.0,False,False,False,False
0.6691636029331761,-0.7223819644921603,0.9821633124298519,-1.0060809276931648,-0.7994559372438301,-0.6485699147051835,-0.8852797086790031,-0.9601509123934265,181300.0,False,False,False,False
0.6691636029331761,-0.7036579620864397,1.4586753558076857,-0.6747635799250435,-0.718767667932254,-0.5682649860929594,-0.6053873856890215,0.41155221797594077,244400.0,False,False,False,False
0.6691636029331761,-0.7036579620864397,1.5380940297039913,-0.8692523545126839,-0.8825173909469232,-0.8497734721072395,-0.9637541917603063,-0.14840720131924656,212500.0,False,False,False,False
0.6741547963164471,-0.7036579620864397,0.9027446385335461,0.051480385417509614,0.09998094714109138,-0.04407677075602399,0.030255927269534712,0.5022198362200698,205800.0,False,False,False,False
0.6691636029331761,-0.7036579620864397,0.4262325951557123,-0.9278277972120202,-0.9228615256027112,-0.8983094179717706,-0.9271327663223649,0.37143100711529825,185800.0,False,False,False,False
0.6691636029331761,-0.7036579620864397,0.6644886168446292,-0.38325922836662746,-0.2654894491525179,-0.29734616099457695,-0.21563078638521543,-0.47185155606586965,244500.0,False,False,False,False
0.6741547963164471,-0.7083389626878723,-0.05027944822212153,0.3063750852888405,1.1560480013661312,1.0987241364179345,1.1576726675375912,-0.4103007745749366,185400.0,False,False,False,False
0.6791459896997181,-0.7083389626878723,0.505651269052018,-0.3201075792064054,-0.23463805206279761,0.08652904720671413,-0.22870986689876596,-0.16183359078048523,170500.0,False,False,False,False
0.6741547963164471,-0.7130199632893017,0.5850699429483236,0.10685248359422603,-0.021051456826272727,-0.04760665772798988,0.17150999681588056,0.7040368982001785,220900.0,False,False,False,False
0.6741547963164471,-0.7083389626878723,0.6644886168446292,-0.6125271720569987,-0.7021553771916355,-0.595621610125695,-0.639392995024253,0.7022467129386799,240800.0,False,False,False,False
0.6691636029331761,-0.7083389626878723,-0.05027944822212153,-0.4990372518270345,-0.1729352578833571,-0.39794793969560494,-0.2391731313096064,-0.8355224266885175,183800.0,False,False,False,False
0.6641724095499123,-0.7083389626878723,0.9821633124298519,-0.6514249269745267,-0.5621374980921358,-0.5506155512331299,-0.5216812704022981,-0.3635980002529025,204200.0,False,False,False,False
0.6691636029331761,-0.7083389626878723,0.26739524736310105,-0.24826113777050068,-0.11123246370391657,-0.010542844522347985,-0.05345018801718874,0.3357852594084018,221100.0,False,False,False,False
0.6691636029331761,-0.7130199632893017,0.18797657346679542,-0.7392880910235313,-0.8231877811589995,-0.8206519045885209,-0.8068052255976998,0.8603095410274574,223500.0,False,False,False,False
0.6691636029331761,-0.7130199632893017,0.505651269052018,0.6916916692954125,1.0278960442242162,1.584083595063245,1.026881862402086,-0.2802490805778407,187100.0,False,False,False,False
0.6591812161666413,-0.7083389626878723,-1.4003969044593174,-0.6203067230405043,-0.28447492428465343,0.14035982352919402,-0.44320678732099483,-0.5171853651879342,153100.0,False,False,False,False
0.6641724095499123,-0.7083389626878723,0.029139225674184116,0.12241158556123724,0.8404144772943777,1.6723307693623926,0.6946732173579021,-0.6634540315538986,168800.0,False,False,False,False
0.6641724095499123,-0.7083389626878723,0.4262325951557123,-1.1699091189928712,-1.2147632057592952,-1.1471664494953662,-1.2148725376204768,-1.5692877738721311,154200.0,False,False,False,False
0.6641724095499123,-0.7130199632893017,1.6969313774966026,-0.22675296740433812,-0.2061598393645943,0.31067686992654847,-0.19208844146082446,-0.5808948994942038,178800.0,False,False,False,False
0.6641724095499123,-0.7130199632893017,0.8233259646372405,-0.6811702689702835,-0.45059783169083945,-0.23292572375619938,-0.4353593390128645,-0.8711155218877227,176700.0,False,False,False,False
0.6691636029331761,-0.7130199632893017,0.3468139212594067,-0.011213643096623836,0.25661111698120964,0.9451740531374181,0.278758457026995,-0.38866059391388136,156000.0,False,False,False,False
0.6541900227833704,-0.7083389626878723,1.2998380080150744,0.09266624356548049,0.3800167053400907,0.3027346242396252,0.40170181385437004,-0.3899242540984686,214000.0,False,False,False,False
0.6541900227833704,-0.7130199632893017,1.4586753558076857,-0.20753290026861837,-0.06614196026509465,0.017696251253379175,0.009329398447853849,-0.10765416036631055,210900.0,False,False,False,False
0.6591812161666413,-0.7130199632893017,1.1410006602224632,-0.1860247299024558,0.10710050031564221,0.21360497819748633,0.11396204255625816,-0.5288742218953656,217800.0,False,False,False,False
0.6591812161666413,-0.7130199632893017,1.1410006602224632,-0.1896856950711643,0.23050608867452327,0.3459757396462074,0.278758457026995,-0.5921098836324149,208900.0,False,False,False,False
0.6591812161666413,-0.7130199632893017,0.8233259646372405,-0.5589855564646365,-0.40076095946898366,0.0371106295991916,-0.38827464916408255,-0.4507905529894169,156300.0,False,False,False,False
0.6641724095499123,-0.717700963890731,1.0615819863261575,-0.5086472853948943,-0.19429391740700958,0.2321368848003073,-0.17639354484456382,-0.36965303863738286,141300.0,False,False,False,False
0.6591812161666413,-0.7130199632893017,1.8557687252892139,-1.1493161899188857,-1.176792255495024,-1.1701107148131444,-1.2017934571069262,-0.22833370799438482,170000.0,False,False,False,False
0.6591812161666413,-0.717700963890731,1.0615819863261575,-0.9328616243189944,-0.9276078943857451,-0.9821442335559606,-0.9297485824250749,-0.6561353329848312,164300.0,False,False,False,False
0.6591812161666413,-0.717700963890731,1.0615819863261575,0.7145727015998408,0.992298278351462,0.4501074053192013,0.9902604369641443,-0.08043281388999544,277300.0,False,False,False,False
0.6541900227833704,-0.7130199632893017,1.8557687252892139,-0.4102588464858528,-0.32244587454892454,-0.5965040818686865,-0.4301277068074443,-0.1599907530112957,270700.0,False,False,False,False
0.6491988294001064,-0.6989769614850104,0.029139225674184116,0.5177958237817577,1.5974602981882826,0.7898590263709188,1.3878644845760808,-0.580578984448057,204500.0,False,False,False,False
0.6491988294001064,-0.7036579620864397,1.4586753558076857,-0.5772903823081792,-0.4244928033841531,0.07682185803380792,-0.21301497028250532,-0.9288226703172031,208900.0,False,False,False,False
0.6491988294001064,-0.7036579620864397,1.37925668191138,-0.4683766685391006,-0.3366849808980262,-0.40500771363953675,-0.21824660248792555,-0.49070115381929486,230300.0,False,False,False,False
0.6491988294001064,-0.7130199632893017,0.5850699429483236,-0.3681577470457048,0.0026803870888967058,-0.4332468094152639,-0.03513947529821799,-0.43125647263600714,276600.0,False,False,False,False
0.6491988294001064,-0.7130199632893017,0.8233259646372405,0.5438802006088059,0.8973709026907843,-0.041429355527049565,0.6449727114064101,0.28339601425572564,352600.0,False,False,False,False
0.6442076360168354,-0.7130199632893017,0.7439072907409349,0.831265966352425,1.4669351566548507,0.35744787230509656,1.5683557956630783,-0.1332432791042006,495600.0,False,False,False,False
0.6442076360168354,-0.7130199632893017,1.2998380080150744,-0.47112239241563203,-0.4909419663466275,-0.6988708040556975,-0.4379751551155746,-0.38260555552940123,438300.0,False,False,False,False
0.6442076360168354,-0.7083389626878723,1.6969313774966026,-0.11555115040481673,-0.5360324697854494,-0.5197290402284284,-0.42489607460202405,4.74143118795617,500001.0,False,False,False,False
0.6541900227833704,-0.7083389626878723,1.8557687252892139,-0.3178194759759626,-0.14683022957667072,-0.04407677075602399,-0.058681820222608955,-0.5983228795399684,209100.0,False,False,False,False
0.6541900227833704,-0.7083389626878723,1.8557687252892139,-0.15856749113714189,-0.04241011634992522,-0.12967652982619693,-0.03775529140092809,-0.016775932091416906,238200.0,False,False,False,False
0.6491988294001064,-0.7083389626878723,1.6969313774966026,-0.2743455145975489,-0.23226486767128068,-0.2964636892515855,-0.21563078638521543,-0.1559365099190784,230600.0,False,False,False,False
0.6392164426335645,-0.7130199632893017,0.10855789957048975,0.06292090156972374,0.07624910322592195,-0.30793582191047464,0.21074723835653217,0.750213147445301,500001.0,False,False,False,False
0.6392164426335645,-0.7130199632893017,0.9027446385335461,0.02036218148348717,0.47257089660925145,-0.24792774338705442,0.44355487149773176,-0.4344156230974749,264300.0,False,False,False,False
0.6392164426335645,-0.717700963890731,0.8233259646372405,-0.20158383186946702,0.10472731592412526,-0.22939583678423348,0.10088296204270762,-0.4893848411270166,254200.0,False,False,False,False
0.6392164426335645,-0.717700963890731,1.1410006602224632,-0.4235298452224212,-0.22514531449672984,-0.20733404320944662,-0.18424099315269413,-0.18636965936455277,265500.0,False,False,False,False
0.6392164426335645,-0.7130199632893017,-0.3679541438073441,0.48484713726338097,1.3933664405178254,0.22948946957133287,1.390480300678791,-0.7857131544127068,266700.0,False,False,False,False
0.6392164426335645,-0.7130199632893017,1.617512703600297,0.09770007067245472,-0.3770291155538142,-0.2752843674197901,-0.31241598218548944,4.785027464324426,500001.0,False,False,False,False
0.6392164426335645,-0.7130199632893017,1.5380940297039913,-0.5438840751437138,-0.5763766044412374,-0.6565121603921068,-0.5556868797375295,-0.3358501286996762,436400.0,False,False,False,False
0.6342252492503005,-0.7130199632893017,1.8557687252892139,0.2285795754537844,0.325433464335201,-0.18703719312064274,0.278758457026995,-0.15298796948837512,391900.0,False,False,False,False
0.6342252492503005,-0.717700963890731,0.6644886168446292,1.2211587568198827,3.4224390952648123,2.1797520215824897,3.5956132752634122,-0.9498310208859647,283300.0,False,False,False,False
0.6342252492503005,-0.7130199632893017,-0.28853546991103846,-0.4789019433991376,-0.7591118025880421,-0.7562314673501433,-0.7675679840570482,2.4050288116698844,500001.0,False,False,False,False
0.6342252492503005,-0.7130199632893017,1.8557687252892139,-0.31232802822289985,-0.6950358240170846,-0.6882811431397998,-0.6864776848730348,1.6153465013182884,500001.0,False,False,False,False
0.6292340558670296,-0.7130199632893017,1.8557687252892139,-0.34848005926389647,-0.557391129309102,-0.6088586862705672,-0.5399919831212688,1.0502797887770612,433300.0,False,False,False,False
0.6292340558670296,-0.7083389626878723,0.8233259646372405,0.5759136458350055,0.054890443702269455,-0.13585383202713724,0.09565132983728741,2.1777805884749593,500001.0,False,False,False,False
0.6292340558670296,-0.7036579620864397,0.9027446385335461,0.08488669258197488,-0.22514531449672984,-0.4570735464760337,-0.22347823469334577,1.7891524292067147,498700.0,False,False,False,False
0.6242428624837657,-0.7083389626878723,1.8557687252892139,0.3539676324820513,0.6220815132748189,-0.18262483440568536,0.7417579072066841,0.1468154093049299,393500.0,False,False,False,False
0.6242428624837657,-0.7130199632893017,1.0615819863261575,-0.07985674000990864,0.012173124654964479,-0.5011971336256074,-0.04560273970905842,0.11169618667494495,434400.0,False,False,False,False
0.6242428624837657,-0.7130199632893017,0.3468139212594067,1.1433632469848265,2.164651367760832,0.8639866527822025,2.073208303486129,-0.32905795520752007,435700.0,False,False,False,False
0.6242428624837657,-0.7130199632893017,1.5380940297039913,0.8399607586281077,2.470792154266518,1.20991557603486,2.3478689942706903,-0.7759724404898473,410700.0,False,False,False,False
0.6192516691004947,-0.7130199632893017,0.7439072907409349,0.3928653873995794,1.3340368307299018,0.4536372922911672,1.2936951048785168,-0.8721159195338541,438300.0,False,False,False,False
0.6192516691004947,-0.7130199632893017,1.5380940297039913,-0.4738681162921634,-0.17530844227487405,-0.565617570863985,-0.10053487786597068,-0.42488551920538004,342900.0,False,False,False,False
0.6192516691004947,-0.7130199632893017,0.6644886168446292,-0.14026266529359926,-0.24650397402038232,-0.5109043227985136,-0.11099814227681112,2.296880560872299,430200.0,False,False,False,False
0.6242428624837657,-0.7036579620864397,0.4262325951557123,-0.35717485153957923,-0.6285866610546101,-0.7809406761539046,-0.615850650099862,0.11169618667494495,500001.0,False,False,False,False
0.6192516691004947,-0.7083389626878723,-0.44737281770364973,-0.33978526698821376,-0.2892212930676873,-0.578854647008857,-0.28102618895296816,1.1394204842981475,500001.0,False,False,False,False
0.6142604757172238,-0.7036579620864397,1.2998380080150744,-0.11966973621961383,-0.2868481086761704,-0.5947391383827036,-0.23394149910418618,1.4757120509214066,500001.0,False,False,False,False
0.6242428624837657,-0.6989769614850104,-0.44737281770364973,0.8866380645291414,2.1005753891898746,0.17565869324885297,1.296310920981227,0.11864631769017406,500001.0,False,False,False,False
0.6142604757172238,-0.7130199632893017,0.9027446385335461,1.3035304731158244,1.6710290143253077,0.5374721078753573,1.6572935431552218,-0.09148984050513309,500001.0,False,False,False,False
0.6092692823339598,-0.717700963890731,-0.20911679601473282,0.6134385388142678,1.2153776111540546,0.26037598057603445,1.1393619548186205,-0.2701924516088346,364500.0,False,False,False,False
0.6042780889506889,-0.717700963890731,1.8557687252892139,-0.6139000339952644,-0.6096011859224747,-0.7474067499202286,-0.592308305175471,-0.4713250309889584,405100.0,False,False,False,False
0.6042780889506889,-0.717700963890731,1.8557687252892139,-0.7049665425668888,-0.6902894552340507,-0.884189870083907,-0.7047883975920056,-0.4492636302663741,500001.0,False,False,False,False
0.6092692823339598,-0.717700963890731,-0.844466187185178,2.194517871050261,5.351838005568087,1.9158929704280392,4.6314764519366145,-0.5620979542484698,225000.0,False,False,False,False
0.6092692823339598,-0.717700963890731,-1.0033035349777892,0.13430972235953995,1.1868993984558514,0.19683801508064835,1.2570736794405752,-0.6451836113850759,372200.0,False,False,False,False
0.6092692823339598,-0.717700963890731,-0.6856288393925667,0.04964990283315535,0.579364194227514,-0.23292572375619938,0.6266619986874393,0.017500850415509785,436400.0,False,False,False,False
